ID,ERGO_Prob,ERGO2_Prob,NetTCR_Prob,NetTCR22_Prob,TITAN_Prob,EPACT_Prob,PanPep_Prob,SCEPTR_Prob
tettcr_45,0.0936700701713562,0.5857856273651123,0.96765244,0.34798017,0.00023376687022391707,0.9969404,0.5259797,0.5
tettcr_46,6.634208602918079e-06,0.0034149219281971,0.99201566,0.013135349,0.07440325617790222,0.00064429635,0.44172397,0.5
tettcr_47,0.12563017010688782,0.008639651350677,0.99265873,0.05047701,0.08245404809713364,9.859598e-05,0.45409238,0.5
tettcr_48,0.042785026133060455,0.002063427818939,0.24699453,0.0020125036,0.03904467821121216,0.00043111216,0.34344155,0.5
tettcr_49,0.010694135911762714,0.0086302552372217,0.45678797,0.007857425,0.029336879029870033,0.0001371115,0.4839121,0.5
tettcr_50,0.025220857933163643,0.0020374117884784,0.15619043,0.004555179,0.1457730531692505,0.0004104179,0.497602,0.5
tettcr_51,0.0750829204916954,0.5009641051292419,0.13116384,0.01324671,0.00212699337862432,0.00020225323,0.280467,0.5
tettcr_52,0.0949414074420929,0.0012229915009811,0.12120107,0.0010701561,0.006438368000090122,0.004408736,0.3150857,0.5
tettcr_53,0.12563017010688782,0.0081131579354405,0.6895181,0.018972639,0.08245404809713364,0.00016908073,0.45409238,0.5
tettcr_54,0.14047683775424957,0.6626230478286743,0.19813755,0.7713723,0.0007463773945346475,0.955914,0.46981466,0.5
tettcr_55,0.00027375351055525243,0.0023037176579236,0.16119564,0.0045793005,0.1981767863035202,0.009574933,0.25540525,0.5
tettcr_56,0.3496188521385193,0.0019460188923403,0.2913087,0.0004572994,0.10481475293636322,0.0016004606,0.13924006,0.5
tettcr_57,0.030256370082497597,0.0020571120548993,0.9779329,0.006787011,0.15448349714279175,0.0011119918,0.15331987,0.5
tettcr_58,0.14534637331962585,0.0013076051836833,0.9581485,0.0025108997,0.06028653308749199,0.0028974197,0.15692031,0.5
tettcr_59,0.05528995022177696,0.000929741829168,0.9800496,0.00081407966,0.27577778697013855,0.03779667,0.1539468,0.5
tettcr_60,0.28734084963798523,0.6325854659080505,0.97508734,0.009117086,0.006667282432317734,0.0072540473,0.115641735,0.5
tettcr_61,0.04447319358587265,0.0196473468095064,0.08255178,0.012410251,0.023890797048807144,0.011531562,0.6573516,0.2
tettcr_62,0.00018104880291502923,0.0086513804271817,0.08527896,0.034785718,0.009513655677437782,0.0021058586,0.6564238,0.0
tettcr_63,0.004559055902063847,0.0056146294809877,0.0446451,0.018864026,0.05124146491289139,0.006986744,0.70248485,0.2
tettcr_64,0.025136461481451988,0.0033452524803578,0.03771329,0.03039411,0.0006586314993910491,0.0053549996,0.81666946,0.2
tettcr_65,0.0829135999083519,0.4759713113307953,0.3812467,0.0023725848,0.0005080843693576753,0.006249975,0.80503404,0.2
tettcr_66,0.01597399264574051,0.0015057005221024,0.82242477,0.0015369353,0.00024270720314234495,0.0036751833,0.78920925,0.2
tettcr_67,0.0354851558804512,0.0042092115618288,0.65514255,0.025007859,0.06108114495873451,0.0020235106,0.8190121,0.2
tettcr_68,0.027397941797971725,0.0032909999135881,0.81022155,0.010305297,0.08005397021770477,0.007157971,0.745767,0.2
tettcr_69,0.03770504146814346,0.0025051569100469,0.76555806,0.010842682,0.011469179764389992,0.00196562,0.7713785,0.2
tettcr_70,0.0936700701713562,0.5395925641059875,0.9523102,0.9437092,0.00023376687022391707,0.08194068,0.5259797,0.5
tettcr_71,0.06622230261564255,0.0050654429942369,0.89342326,0.0060495315,0.0027703240048140287,0.353832,0.6497568,0.5
tettcr_72,0.072590671479702,0.0006326588336378,0.00027677417,0.0011722351,0.0024567260406911373,0.47611612,0.40539205,0.5
tettcr_73,0.01452350802719593,0.0330458134412765,0.00015947223,0.0027176377,0.005896365735679865,0.18997021,0.49978024,0.5
tettcr_74,0.125630185008049,0.0055832443758845,0.0014819205,0.018700497,0.08245404809713364,0.10776949,0.45409238,0.5
tettcr_75,0.042785026133060455,0.0013118764618411,0.00021365285,0.00020105457,0.03904467821121216,0.028128475,0.34344155,0.5
tettcr_76,0.01069412101060152,0.0055000856518745,0.00014674664,0.0015070809,0.029336879029870033,0.056214485,0.4839121,0.5
tettcr_77,0.10903312265872955,0.0026428566779941,0.9686787,0.0014446742,0.03465452045202255,0.28046596,0.38723487,0.5
tettcr_78,0.13034026324748993,0.0140343802049756,0.92801416,0.04363193,0.004900010768324137,0.18403254,0.4361252,0.5
tettcr_79,0.27691957354545593,0.0050685927271842,0.9376892,0.002436766,0.04029438644647598,0.06020401,0.13069746,0.2
tettcr_80,0.2030375748872757,0.0509881116449832,0.9132452,0.011084761,0.008400858379900455,0.053994235,0.28237948,0.4
tettcr_81,0.02178719826042652,0.0034847452770918,0.96100295,0.041740336,0.12356116622686386,0.020806424,0.34784514,0.2
tettcr_82,0.265901654958725,0.0004522397939581,0.9544728,0.008247096,0.035024624317884445,0.020508178,0.24847792,0.4
tettcr_83,0.07657099515199661,0.0003208260750398,0.9578798,0.00072521425,0.0615013986825943,0.05105398,0.2728414,0.2
tettcr_84,0.39511483907699585,0.0005455584032461,0.8963811,0.0027185292,0.17706286907196045,0.10062501,0.284243,0.2
tettcr_85,0.508929967880249,0.0027562116738408,0.8487369,0.0037530165,0.020048093050718307,0.042511478,0.30177033,0.2
tettcr_86,0.13832710683345795,0.4454810619354248,0.7829674,0.9224375,0.00010821257455972955,0.01697147,0.61257875,0.0
tettcr_87,0.033731672912836075,0.0015209363773465,0.89434826,0.00440107,0.02106166072189808,0.34585828,0.13431716,0.2
tettcr_88,0.3896198868751526,0.0020456870552152,0.9620285,0.0021662347,0.03178955614566803,0.25690562,0.18601775,0.2
tettcr_89,1.0023122740676627e-05,0.0004408822860568,0.96373844,0.009092587,0.05009140446782112,0.281898,0.3494985,0.2
tettcr_90,0.04622645303606987,0.0002348452253499,0.98111546,0.0025105868,0.004748378414660692,0.052944377,0.301103,0.2
tettcr_91,0.3365187644958496,0.001253611408174,0.91403365,0.055900324,0.06134409084916115,0.098291025,0.34556198,0.0
tettcr_92,0.15044695138931274,0.000246448937105,0.9934873,0.00044545057,0.029021235182881355,0.009427735,0.18004495,0.2
tettcr_93,0.4107682406902313,0.720489501953125,0.9510685,0.9867755,0.0003759642131626606,0.67748845,0.65576226,0.2
tettcr_94,0.13421423733234406,0.0161035768687725,0.9560166,0.025369147,0.104926697909832,0.005125302,0.6219145,0.0
tettcr_95,0.3281669318675995,0.0029691599775105,0.95831,0.0008510911,0.16223429143428802,0.030871807,0.6912545,0.0
tettcr_96,0.1689542979001999,0.0136331673711538,0.92563856,0.0021129153,0.01746368035674095,0.009918122,0.78074175,0.0
tettcr_97,0.008349419571459293,0.5262793302536011,0.97174525,0.96043473,0.00020877597853541374,0.9956227,0.33651537,0.5
tettcr_98,0.05941376835107803,0.0099759567528963,0.897591,0.023196293,0.07155174762010574,0.00010684211,0.32845822,0.5
tettcr_99,0.14265760779380798,0.5923388600349426,0.9602909,0.91852176,0.00019812204118352383,0.99422234,0.26785162,0.5
tettcr_100,1.439000669734014e-07,0.0028141059447079,0.91720784,0.0032544811,0.062382977455854416,0.00069034606,0.35904354,0.5
tettcr_101,0.0728253498673439,0.0009405575110577,0.90135825,0.0010242353,0.005345095880329609,0.0017103375,0.3247033,0.5
tettcr_102,0.04338989779353142,0.0016612656181678,0.96312666,0.0002295153,0.031623475253582,0.0002909986,0.26577097,0.5
tettcr_103,0.023173291236162186,0.0077698458917438,0.95099926,0.002157236,0.009477038867771626,0.00010767414,0.20932,0.5
tettcr_104,0.059610169380903244,0.4932142794132232,0.9285925,0.004021605,0.001753744320012629,0.00019534661,0.28109527,0.5
tettcr_105,0.025390230119228363,0.5805593132972717,0.9579877,0.875865,0.00024785808636806905,0.9953974,0.474917,0.5
tettcr_106,0.011371192522346973,0.0144539372995495,0.94520885,0.042608365,0.07801547646522522,0.00010729194,0.5045304,0.5
tettcr_107,0.24135994911193848,0.0031981314532458,0.8863069,0.006222511,0.010653898119926453,7.699647e-05,0.153081,0.5
tettcr_108,0.0044669802300632,0.0110575193539261,0.8162381,0.0031208582,0.08750392496585846,5.5024695e-05,0.28735203,0.5
tettcr_109,0.014355715364217758,0.0030479901470243,0.9513185,0.018489944,0.025248615071177483,2.539348e-05,0.2866299,0.5
tettcr_110,0.5049728751182556,0.0077918679453432,0.954942,0.0008291543,0.08870980888605118,7.227409e-06,0.15718101,0.5
tettcr_111,0.11042814701795578,0.0019210834288969,0.9668317,0.007897543,0.06983330845832825,2.8351013e-05,0.1945503,0.5
tettcr_112,0.11932173371315002,0.0013833295088261,0.9644555,0.0021912155,0.28311169147491455,0.00010287702,0.209592,0.5
tettcr_113,0.101783387362957,0.0011114425724372,0.24699453,0.0027057903,0.06224391981959343,2.7264205e-05,0.14641301,0.5
tettcr_114,0.06564807891845703,0.5631439685821533,0.17904085,0.94557106,0.00024724937975406647,0.99847084,0.64872867,0.5
tettcr_115,0.12568169832229614,0.0157271791249513,0.22292438,0.0022571038,0.030476359650492668,0.00024089079,0.462044,0.5
tettcr_116,0.3442467749118805,0.0044383350759744,0.263845,0.008413998,0.007888800464570522,8.564187e-05,0.6184341,0.5
tettcr_117,0.09586877375841141,0.0072330720722675,0.070287734,0.027767709,0.08244909346103668,1.7346443e-05,0.6034347,0.5
tettcr_118,0.16638685762882233,0.0012734344927594,0.4086186,0.0063311122,0.0255045797675848,6.612456e-05,0.60480154,0.5
tettcr_119,0.26714345812797546,0.0012182199861854,0.17614496,0.0023741967,0.022596154361963272,5.218589e-05,0.6665722,0.5
tettcr_120,0.02522280253469944,0.463530033826828,0.25331846,0.91819495,0.00029068085132166743,0.9982862,0.44720933,0.5
tettcr_121,0.016706740483641624,0.0104457959532737,0.17523801,0.0030367817,0.03340492397546768,8.913871e-05,0.11171144,0.5
tettcr_122,0.27867862582206726,0.0098276939243078,0.12624937,0.0008566192,0.04257094860076904,4.5258644e-06,0.18114834,0.5
tettcr_123,0.010605324991047382,0.0060549187473952,0.3810148,0.00469042,0.015947893261909485,0.0011452902,0.23753485,0.5
tettcr_124,0.13464798033237457,0.0007937643094919,0.32792452,0.0012881875,0.00730217294767499,0.00042601168,0.28359142,0.5
tettcr_125,0.18819469213485718,0.0073507307097315,0.22464952,0.026814725,0.09408298879861832,1.9432204e-05,0.305712,0.5
tettcr_126,0.2613072991371155,0.0015008535701781,0.14918128,0.0011923828,0.04550802335143089,0.000114135226,0.17123248,0.5
tettcr_127,0.05952822417020798,0.0018339508678764,0.15235591,0.004159687,0.02898329868912697,2.9870322e-05,0.20618695,0.5
tettcr_128,0.04108039662241936,0.0037419972941279,0.36580414,0.0018291639,0.034396346658468246,4.323765e-05,0.2999423,0.5
tettcr_129,0.1199307069182396,0.6709233522415161,0.25520903,0.9268009,0.0002593275567051023,0.9991911,0.51509565,0.5
tettcr_130,0.028718626126646996,0.0011226817732676,0.22678322,0.009601774,0.02751370519399643,0.00027679,0.23551086,0.5
tettcr_131,0.04798516258597374,0.0014175868127495,0.4137143,0.005755577,0.02225174941122532,0.40308163,0.44409078,0.5
tettcr_132,0.2511753439903259,0.0013734670355916,0.18189967,0.0010657836,0.007351033389568329,0.00069526327,0.41604495,0.5
tettcr_133,0.029172539710998535,0.0004245544259902,0.34681565,0.0061552627,0.0005061537376604974,0.36388904,0.2828508,0.5
tettcr_134,0.03836897388100624,0.0010765411425381,0.1983391,0.0011665118,0.002612074837088585,0.0011305792,0.45242512,0.5
tettcr_135,0.008341156877577305,0.0004420745244715,0.11655086,0.008323742,0.00024172205303329974,0.0009925985,0.41660216,0.5
tettcr_136,0.10923264920711517,0.0026626302860677,0.14798856,0.04774083,0.04843171685934067,0.06335387,0.7168869,0.5
tettcr_137,0.061887748539447784,0.0002737835166044,0.13307366,0.0023607016,0.000218588174902834,0.8991788,0.27689996,0.5
tettcr_138,1.1474750039042192e-07,0.003668445860967,0.43978262,0.0032773502,0.07242483645677567,0.00013196922,0.45943803,0.5
tettcr_139,0.04246518015861511,0.0083855902776122,0.49837157,0.024349758,0.08080607652664185,1.6608188e-05,0.4609951,0.5
tettcr_140,0.005452767014503479,0.6335681080818176,0.4934807,0.0006504448,0.0005813287571072578,0.026165199,0.4186723,0.5
tettcr_141,0.012610751204192638,0.0083790747448802,0.262869,0.0006195422,0.20208339393138885,0.00012259028,0.58235073,0.5
tettcr_142,0.06466230005025864,0.2244537770748138,0.14205572,0.0013112877,0.0005323690711520612,0.49354398,0.4630367,0.5
tettcr_143,0.038335058838129044,0.3675760626792907,0.17930448,0.0017028205,0.0003557917370926589,0.17300016,0.68700475,0.5
tettcr_144,0.010951703414320946,0.0119133722037076,0.41868684,0.0037642035,0.00010459103214088827,0.8366579,0.45825148,0.5
tettcr_145,2.013718221860472e-05,0.0019458652241155,0.20927289,0.003353599,0.00011186920164618641,0.06728331,0.5892221,0.5
tettcr_146,0.0011397027410566807,0.002284865360707,0.21794334,0.0055335374,0.08132670074701309,2.3590606e-05,0.42146313,0.5
tettcr_147,0.014117083512246609,0.0019229202298447,0.2221677,0.0009922774,0.14561930298805237,8.9408226e-05,0.51959014,0.5
tettcr_148,0.008367766626179218,0.0013088450068607,0.2784469,0.0017809307,0.02203497290611267,4.6497717e-05,0.38775057,0.5
tettcr_149,0.298130601644516,0.0025347687769681,0.03244281,0.005405981,0.008004878647625446,0.012428056,0.44456118,0.5
tettcr_150,0.09387161582708359,0.0181314721703529,0.079702854,0.044371754,0.005409254226833582,0.19005485,0.4450838,0.5
tettcr_151,0.0936700850725174,0.5973823666572571,0.12120107,0.94050455,0.00023376687022391707,0.99866843,0.5259797,0.5
tettcr_152,0.13642866909503937,0.0031547725666314,0.2798333,0.00030589278,0.07468187808990479,6.198692e-05,0.3636852,0.5
tettcr_153,0.028505844995379448,0.2672995030879974,0.28451556,0.0061566476,0.0027560689486563206,0.77054405,0.34612742,0.5
tettcr_154,0.0019778739660978317,0.0024082369636744,0.37087083,0.0013806272,0.004780330695211887,0.15021342,0.24027133,0.5
tettcr_155,0.04250452294945717,0.0310287531465291,0.23730761,0.0010356953,0.039018575102090836,0.0006307849,0.3097979,0.5
tettcr_156,0.05720376968383789,0.0064906920306384,0.6895181,0.0002999914,0.03648659214377403,0.000928729,0.24777338,0.5
tettcr_157,0.03201129660010338,0.0005987675394862,0.19211131,0.0004082434,0.00028234426281414926,5.0047365e-05,0.36499453,0.5
tettcr_158,0.006004552356898785,0.0169734675437212,0.19813767,0.0016371896,0.030452236533164978,0.00018087227,0.19127163,0.5
tettcr_159,0.03556500002741814,0.0027522905729711,0.23318827,0.0011846863,0.018594933673739433,0.39782903,0.44823533,0.5
tettcr_160,0.07046037167310715,0.0013605275889858,0.09614512,0.004232918,0.022138720378279686,0.46744254,0.44424635,0.5
tettcr_161,0.04683058708906174,0.0047944048419594,0.190155,0.007227598,0.007939525879919529,7.411715e-05,0.2922689,0.5
tettcr_162,0.000894156692083925,0.0185345765203237,0.21327356,0.0018484136,0.03362476825714111,9.049975e-05,0.49916315,0.5
tettcr_163,0.046507202088832855,0.0328383967280387,0.10394707,0.0051774206,0.017841743305325508,0.47352955,0.5218223,0.5
tettcr_164,0.04526803269982338,0.0099120363593101,0.061507106,0.002488517,0.13105501234531403,0.00023399007,0.26459116,0.5
tettcr_165,0.007864824496209621,0.000924403197132,0.23250592,0.027635798,0.013355814851820469,0.00010361186,0.34934106,0.5
tettcr_166,0.06351303309202194,0.0035510677844285,0.24073416,0.0010974995,0.010748403146862984,0.00838312,0.18290132,0.5
tettcr_167,0.10519388318061829,0.0006674321484751,0.13323757,0.007061036,0.002742382464930415,0.0027289598,0.58218783,0.5
tettcr_168,0.25158610939979553,0.0013635552022606,0.17362505,0.014410758,9.370192128699273e-05,0.0017452578,0.35107332,0.5
tettcr_169,0.16564816236495972,0.0001198904283228,0.42942053,0.0041392045,0.004184625577181578,4.9286013e-05,0.69692624,0.5
tettcr_170,0.3953208923339844,0.0977774932980537,0.13216692,0.0041520083,0.00015536723367404193,0.635272,0.5355496,0.5
tettcr_171,1.1677690963551868e-05,0.0032879763748496,0.09085116,0.0022769803,0.10795149207115173,0.0004519084,0.20750433,0.5
tettcr_172,0.23554727435112,0.0186419375240802,0.123102784,0.00073726935,0.023929722607135773,0.0003737158,0.3293748,0.5
tettcr_173,0.20988546311855316,0.0118733271956443,0.19140732,0.00080314453,0.03781687840819359,7.558029e-06,0.5150572,0.5
tettcr_174,0.05443594977259636,0.0036027010064572,0.13261437,0.0058083762,0.001399525674059987,0.59575737,0.3207637,0.5
tettcr_175,0.038114290684461594,0.0090272380039095,0.16119564,0.0020942525,0.0011922289850190282,0.0016498709,0.75268096,0.5
tettcr_176,0.032790329307317734,0.0051806760020554,0.16914716,0.0059650694,0.0001621161209186539,0.7410341,0.525151,0.5
tettcr_177,0.07641401141881943,0.0123741421848535,0.97625446,0.0022322475,0.0025289212353527546,0.00086803513,0.2672065,0.5
tettcr_178,0.09467925876379013,0.0323864966630935,0.94538546,0.0057709552,0.0037814120296388865,0.25817075,0.4439222,0.5
tettcr_179,0.09249735623598099,0.0020380518399178,0.95295095,0.039458033,0.04791182652115822,0.05936504,0.7059808,0.5
tettcr_180,0.09797373414039612,0.007245251443237,0.9979338,0.01184668,0.04154399782419205,0.00016765289,0.60051274,0.5
tettcr_181,0.022569475695490837,0.0211686864495277,0.9996002,0.0051104426,0.02649734914302826,5.1333467e-05,0.35803005,0.5
tettcr_182,0.03759998828172684,0.0005321050412021,0.5320984,0.008467569,0.026711104437708855,0.009771558,0.3330222,0.5
tettcr_183,0.08377334475517273,0.3005463778972626,0.3214615,0.0014601394,0.006525061558932066,0.00018241112,0.66709214,0.5
tettcr_184,0.03377406671643257,0.4468193650245666,0.52025044,0.0003765045,0.0008385761175304651,4.1871033e-05,0.4571308,0.5
tettcr_185,0.04626011475920677,0.0013303130399435,0.884829,0.0006149434,0.02414172701537609,0.00020195625,0.19541475,0.5
tettcr_186,0.06346240639686584,0.4680219292640686,0.81236196,0.000300831,0.0004286787298042327,2.3183631e-05,0.25127316,0.5
tettcr_187,0.09459669142961502,0.0064756665378808,0.735824,0.015881559,0.033542513847351074,0.0003280387,0.53329635,0.5
tettcr_188,0.1117250844836235,0.0002648037916515,0.8262223,0.0021867636,0.00020049864542670548,0.8845587,0.2638607,0.5
tettcr_189,6.634208602918079e-06,0.0030893250368535,0.6853411,0.0024815206,0.07440325617790222,0.000119869284,0.44172397,0.5
tettcr_190,0.07340104877948761,0.029486496001482,0.64208996,0.00086440117,0.20163069665431976,0.00021063707,0.6657955,0.5
tettcr_191,0.009101888164877892,0.2232290655374527,0.96552694,0.0007212135,0.008041026070713997,0.0006833548,0.26775765,0.5
tettcr_192,0.0926724448800087,0.054371353238821,0.7986799,0.0091642635,0.002460118615999818,4.816167e-05,0.46426362,0.5
tettcr_193,0.035973697900772095,0.0196404233574867,0.5396589,0.0053126356,0.01686943508684635,0.001346263,0.38835254,0.5
tettcr_194,2.3201768271974288e-05,0.0112436385825276,0.0031842887,0.0037751861,0.013708638958632946,0.00090581505,0.5919821,0.5
tettcr_195,0.057565901428461075,0.0477575846016407,0.0015102923,0.0042754263,0.0061564575880765915,0.0012383306,0.42324233,0.5
tettcr_196,0.02476692944765091,0.4862887859344482,0.019362718,0.0006354945,0.002360884565860033,0.016734477,0.49640942,0.5
tettcr_197,0.0027780754026025534,0.1144583448767662,0.0031356812,0.0009741333,0.0026104666758328676,0.00093373674,0.52175814,0.5
tettcr_198,0.15333102643489838,0.0093145743012428,0.92606044,0.025990928,0.00016897436580620706,0.2816045,0.37316903,0.5
tettcr_199,0.04604249820113182,0.0182772148400545,0.9291256,7.3183524e-05,0.10642523318529129,0.0158014,0.6900473,0.5
tettcr_200,0.0949414074420929,0.0010605484712868,0.86605513,0.00091841246,0.006438368000090122,0.00055606075,0.3150857,0.5
tettcr_201,0.06307986378669739,0.3083140552043915,0.97335136,0.00015497919,0.0003053416439797729,0.00065555575,0.40147015,0.5
tettcr_202,0.05759066343307495,0.0015785964205861,0.96411586,0.005084931,0.0008782026707194746,0.00024344237,0.57116294,0.5
tettcr_203,0.04809432849287987,0.3829823434352875,0.9089295,0.00068959716,0.0008798555936664343,0.00037465274,0.39821905,0.5
tettcr_204,0.12563017010688782,0.0081976279616355,0.9875983,0.016034462,0.08245404809713364,1.406796e-05,0.45409238,0.5
tettcr_205,0.04638964682817459,0.0008199618314392,0.92446715,0.0071899407,0.007887162268161774,0.74746734,0.21152058,0.5
tettcr_206,0.009800960309803486,0.5731081366539001,0.8984224,0.00047425096,0.0005641378229483962,0.026889838,0.40168035,0.5
tettcr_207,0.07573438435792923,0.0014681882457807,0.8574394,0.0038263183,0.016712607815861702,5.241531e-05,0.5500485,0.5
tettcr_208,0.053349819034338,0.0014090575277805,0.99404794,0.0037501615,0.014509046450257301,0.0015338865,0.25148603,0.5
tettcr_209,0.042785026133060455,0.0018098577857017,0.98023725,0.00019257101,0.03904467821121216,4.6267534e-05,0.34344155,0.5
tettcr_210,0.03878764808177948,0.0004569291777443,0.9816643,0.0030316524,0.0017133139772340655,0.13574363,0.41768163,0.5
tettcr_211,0.035622552037239075,0.0019804621115326,0.9419086,0.0032453232,0.02524711936712265,5.4149452e-05,0.31010842,0.5
tettcr_212,0.010694136843085289,0.007477936334908,0.9857935,0.0015948631,0.029336879029870033,7.3075804e-05,0.4839121,0.5
tettcr_213,0.059488408267498016,0.001084124087356,0.96212685,0.0002978348,0.0004341157909948379,0.0002798831,0.43051076,0.5
tettcr_214,0.04003516212105751,0.0057911053299903,0.9972147,0.0049522244,0.00134086434263736,0.00010242021,0.25739726,0.5
tettcr_215,0.024816488847136497,0.0052186353132128,0.98188746,0.0023403594,0.1407763659954071,0.0020723764,0.43928128,0.5
tettcr_216,0.020428739488124847,0.0078390855342149,0.048708767,0.0005895585,0.20346513390541077,0.00013503603,0.5260809,0.5
tettcr_217,0.2191055417060852,0.0008630887605249,0.039950818,0.00030975958,0.0445842444896698,0.00028376674,0.26652014,0.5
