ID,ERGO_Prob,ERGO2_Prob,NetTCR_Prob,NetTCR22_Prob,TITAN_Prob,EPACT_Prob,PanPep_Prob,SCEPTR_Prob
immrep23_61,0.121660016477108,0.0068780588917434,0.13060036,0.1847587,0.0004454504232853651,0.5827933,0.24710408,0.0
immrep23_62,0.0010274089872837067,0.4223076999187469,0.69675803,0.13308263,0.0003309238236397505,0.007086017,0.19310813,0.5
immrep23_63,0.00020160243730060756,0.2828242480754852,0.000116348914,0.054191113,0.0004333810356911272,0.58978087,0.63697153,0.5
immrep23_64,0.4751470983028412,0.1803861260414123,3.6538295e-05,0.058995873,0.017541831359267235,0.13045353,0.41060415,0.5
immrep23_65,0.0016006428049877286,0.2400714457035064,0.7005526,0.021629717,0.04030446335673332,0.009223208,0.5816353,0.0
immrep23_66,0.00984124280512333,0.479207307100296,0.104803324,0.15608862,0.2696639895439148,0.013533548,0.30911437,0.5
immrep23_67,0.20709264278411865,0.0053718728013336,0.18906868,0.00814293,0.053628694266080856,0.00452115,0.4919948,0.2
immrep23_68,0.024798355996608734,0.0009357235976494,0.00582847,8.481115e-05,0.09643730521202087,0.000106908155,0.8105461,0.4
immrep23_69,0.027578452602028847,0.0051512392237782,0.014598846,0.058649383,0.050270747393369675,0.001110589,0.7211509,0.2
immrep23_70,0.022712428122758865,0.0649280548095703,0.0009998679,0.3102807,0.02812938019633293,0.10055519,0.35426632,0.4
immrep23_71,0.10483457148075104,0.0005707866512238,0.9855368,3.0691393e-05,0.0008674534619785845,0.015700813,0.8910504,0.0
immrep23_72,0.017175018787384033,0.1317279487848281,0.816244,0.02996992,0.00028601623489521444,0.07001514,0.077938855,0.0
immrep23_73,0.020449278876185417,0.0136673739179968,0.982718,0.00040745642,0.09130781888961792,6.316387e-05,0.8273039,0.5
immrep23_74,1.307349748458364e-06,0.1460226327180862,0.89304733,0.14121184,0.00675189308822155,0.5527022,0.37534854,0.5
immrep23_75,0.042995523661375046,0.1530853658914566,8.0558035e-05,0.16958101,0.017265506088733673,0.15712282,0.63936234,0.5
immrep23_76,0.009265342727303505,0.6669449210166931,0.22538123,0.00047277272,0.0003527224762365222,0.019110642,0.61182755,0.5
immrep23_77,0.04207723215222359,0.0012479738797992,0.7100719,0.13630478,0.00030012865317985415,4.883019e-06,0.22374171,0.0
immrep23_78,0.02246376872062683,0.0742231309413909,0.34742165,0.043954093,0.022118689492344856,0.0016835219,0.6733557,0.5
immrep23_79,3.474308687145822e-05,0.0197835639119148,0.85856175,0.20054898,0.01814415119588375,0.00047574003,0.6208011,0.2
immrep23_80,0.006497325375676155,0.007922800257802,0.2064732,0.2522008,0.006643044762313366,0.5265452,0.6993238,0.0
immrep23_81,0.033713944256305695,0.2135456502437591,0.1556119,0.000781723,0.060943495482206345,0.00080285594,0.8934449,0.0
immrep23_82,0.018916063010692596,0.6109546422958374,0.9984258,7.0953916e-05,0.00012546940706670284,5.098275e-05,0.7211559,0.5
immrep23_83,0.003526268992573023,0.7474389672279358,0.8932366,0.24583748,0.015541167929768562,0.0013893236,0.6686044,0.2
immrep23_84,0.045248717069625854,0.0234408546239137,8.497904e-05,0.3536144,0.04714231565594673,0.16864346,0.806375,0.2
immrep23_85,0.10569825023412704,0.0819665640592575,0.5149277,0.27454782,0.011165877804160118,0.0072039543,0.6396607,0.0
immrep23_86,0.5323866009712219,0.1652467846870422,0.21328676,0.1508233,0.011192834936082363,0.11326574,0.080332756,0.5
immrep23_87,0.00032497759093530476,0.0123783852905035,0.015064001,7.912572e-05,0.010316047817468643,0.0023775774,0.6321311,0.0
immrep23_88,0.17421147227287292,0.6616328954696655,0.022247732,0.00021189605,0.021225731819868088,0.009618028,0.38174698,0.2
immrep23_89,0.06685443967580795,0.2032169252634048,0.00031232834,0.014350046,2.9005746910115704e-05,0.26822278,0.44397348,0.0
immrep23_90,0.000554288097191602,0.1345478445291519,0.0011731088,0.22229762,0.018374204635620117,0.009232873,0.6355883,0.2
immrep23_91,8.42596564325504e-05,0.0502641685307025,6.868646e-05,0.0013875415,0.007998335175216198,0.0011588515,0.42991972,0.2
immrep23_92,0.06720945239067078,0.0173186045140028,0.010020137,0.25682777,0.03020014986395836,0.0056542302,0.26164463,0.0
immrep23_93,0.048153094947338104,0.0019711777567863,0.52508634,0.0007217732,0.13018955290317535,0.0004320928,0.771201,0.0
immrep23_94,0.038561269640922546,0.2791455388069153,0.012911528,0.00047334627,0.00020815225434489548,0.004065858,0.52969587,0.5
immrep23_95,0.07005921006202698,0.9173005223274232,0.146094,0.99977064,0.00012684270041063428,7.179129e-05,0.6450749,0.2
immrep23_96,0.322503924369812,0.0340843871235847,0.00069367886,0.23690395,0.006495872512459755,0.21346432,0.07374137,0.0
immrep23_97,0.05685649812221527,0.0345363058149814,0.00058439374,0.28171414,0.02031802013516426,0.17233838,0.6605047,0.4
immrep23_98,0.023799264803528786,0.002352968789637,0.00031009316,0.0030899723,0.04887044429779053,0.0018820812,0.85194373,0.5
immrep23_99,0.15586793422698975,0.3918157815933227,0.004165262,0.15191989,0.005778309423476458,0.026722686,0.8513173,0.2
immrep23_100,0.011265510693192482,0.0570762567222118,0.6505995,0.14980581,0.018506111577153206,0.046822958,0.40293717,0.2
immrep23_101,0.13391806185245514,0.0086872708052396,0.014248788,0.00027501024,0.0743093490600586,0.00031005486,0.635334,0.5
immrep23_102,0.00353359361179173,0.3676680326461792,0.00014933944,0.106758736,0.012940642423927784,0.13246654,0.11592899,0.2
immrep23_103,0.03025010973215103,0.4688376486301422,0.010107607,0.00044228445,0.00014965079026296735,0.0006934333,0.65735286,0.5
immrep23_104,0.03207181394100189,0.6405166983604431,0.026105046,0.008380022,0.0001283041638089344,0.0023265446,0.71743226,0.5
immrep23_105,0.0035629388876259327,0.0508121289312839,0.00022870302,7.6762035e-06,0.01275788526982069,0.012050077,0.61485845,0.0
immrep23_106,0.004707172978669405,0.4903665781021118,0.79845417,0.14384995,0.006397798657417297,0.026692003,0.16861914,0.4
immrep23_107,0.16840927302837372,0.3601062595844269,0.02364692,0.00063710444,0.00034252568730153143,0.0005874386,0.48563927,0.2
immrep23_108,0.05278126895427704,0.0040024351328611,0.02019146,2.5256251e-05,0.00035017175832763314,0.005940281,0.7400173,0.4
immrep23_109,0.00011734119470929727,0.1165500953793525,6.061582e-05,0.07517473,0.015036137774586678,3.680052e-06,0.4973491,0.5
immrep23_110,0.0051155732944607735,0.0352540649473667,0.0013141036,0.19221655,0.011556525714695454,0.15777412,0.11787149,0.6
immrep23_111,0.03910234570503235,0.0006005455506965,0.12941658,2.3747056e-05,0.00035906664561480284,0.0002679325,0.6587052,0.5
immrep23_112,0.09603637456893921,0.0853170156478881,0.113743156,0.014594366,0.051250673830509186,0.9646174,0.8760618,0.5
immrep23_113,0.041437216103076935,0.2978760898113251,0.013562918,0.10449215,0.00013858867168892175,0.0002435473,0.50678855,0.0
immrep23_114,0.0014634974068030715,0.2326409965753555,0.14201063,0.19492313,0.00031509093241766095,0.09321705,0.07943027,0.2
immrep23_115,4.110171721549705e-05,0.2908281981945038,0.868556,0.13571952,0.021168958395719528,0.0041735843,0.6242401,0.4
immrep23_116,0.134275421500206,0.00035723412293,0.99065864,0.014942884,0.10217849910259247,0.0005481858,0.5424731,0.2
immrep23_117,0.0002860571548808366,0.0403384789824485,0.9996902,0.20206699,0.0002987179032061249,0.39038804,0.26020128,0.2
immrep23_118,0.09838667511940002,0.011274873279035,0.6221707,0.0037914286,0.10639727860689163,0.011521365,0.7488018,0.0
immrep23_119,0.19017280638217926,0.0422989018261432,,,0.00036503939190879464,0.14221738,0.44861925,0.0
immrep23_120,0.00026226381305605173,0.2472592443227768,0.008407563,0.12479027,0.019938750192523003,0.0138822,0.682163,0.5
immrep23_121,0.15027296543121338,0.0134142627939581,0.0018060505,0.11965686,0.03327265381813049,0.0102992905,0.31439966,0.5
immrep23_122,0.08561360836029053,0.0146169336512684,0.0010023117,0.1740243,0.014093351550400257,0.061192952,0.27206507,0.4
immrep23_123,3.0134146072668955e-05,0.0856853350996971,0.0014120638,0.24958336,0.00919303297996521,9.58468e-05,0.4687245,0.4
immrep23_124,0.0037872041575610638,0.5857033729553223,0.00033390522,0.11254723,0.00036153660039417446,7.750284e-05,0.40905702,0.5
immrep23_125,0.0007215985096991062,0.0181832425296306,0.0003026724,0.23446485,0.00032993152854032815,0.44609204,0.1656967,0.2
immrep23_126,0.05446873977780342,0.0708681493997573,0.0034425259,0.15871562,0.010380670428276062,0.092716634,0.16353743,0.5
immrep23_127,0.0031017297878861427,0.0417360961437225,7.67685e-05,0.30044776,0.017603013664484024,0.011986624,0.62429965,0.0
immrep23_128,0.02580912970006466,0.0045876447111368,0.002650261,0.00030640292,0.0007425548974424601,0.0029316968,0.6104756,0.2
immrep23_129,0.028258897364139557,0.5656850934028625,0.0022503734,0.00010556402,0.0257831159979105,0.06819585,0.6806625,0.5
immrep23_130,0.0033591189421713352,0.6681314706802368,7.989043e-05,0.12202309,0.02952600084245205,0.027709985,0.33683282,0.5
immrep23_131,0.0008876281208358705,0.1394022107124328,0.026906699,0.20180471,0.0005382616072893143,0.48757902,0.11588634,0.2
immrep23_132,0.00676125381141901,0.6080992221832275,0.011909902,0.22285867,0.00046835638931952417,0.0020514785,0.68468875,0.2
immrep23_133,0.16919690370559692,0.0187980886548757,0.19702113,0.12432821,0.027521474286913872,0.035144005,0.2886874,0.0
immrep23_134,0.01574593223631382,0.0574739798903465,0.8172422,0.22701779,0.0025025319773703814,0.070427135,0.37521505,0.4
immrep23_135,0.0013707026373595,0.0368969216942787,0.032779098,0.0002046393,0.013760136440396309,0.070046954,0.64063704,0.0
immrep23_136,0.20500709116458893,0.0016814906848594,0.0031398833,0.00013547976,0.08637860417366028,0.00066188315,0.74493957,0.0
immrep23_137,0.07071714103221893,0.0031618613284081,0.00090411305,3.131713e-05,0.0005353558226488531,0.00088453176,0.62653977,0.5
immrep23_138,0.012539115734398365,0.6102022528648376,0.06338355,0.079179145,0.02863924205303192,0.0009000516,0.51023835,0.4
immrep23_139,0.0049768853932619095,0.1832195520401001,0.000644356,0.11353085,0.009363817051053047,0.37397048,0.5258884,0.5
immrep23_140,0.0062728323973715305,0.0577976033091545,,,0.05891962721943855,0.8051288,0.87632334,0.4
immrep23_141,0.03362515568733215,0.0003863275924231,0.9995369,0.18344554,0.0018051706720143557,0.07543644,0.5326805,0.5
immrep23_142,0.0008688659290783107,0.3070488274097442,0.75859696,0.13738221,0.018574494868516922,0.049510494,0.6966382,0.5
immrep23_143,0.012049169279634953,0.2266126871109008,0.87864876,0.23259726,0.00026892346795648336,0.0109998835,0.38024342,0.0
immrep23_144,0.0021600546315312386,0.0246601812541484,0.07424763,0.051939875,0.01213214360177517,0.12574303,0.15532519,0.5
immrep23_145,0.15513381361961365,0.7557657361030579,,,0.061642955988645554,0.7603293,0.7858292,0.2
immrep23_146,0.00031221433891914785,0.0169863142073154,0.15691039,4.2553253e-05,0.02209381014108658,0.025254989,0.3114841,0.0
immrep23_147,0.20736771821975708,0.000296855752822,3.428712e-05,0.16226491,0.019873984158039093,0.0005769149,0.14950728,0.5
immrep23_148,0.015508480370044708,0.1115427389740943,0.1969195,0.18732403,0.0204448439180851,0.17366886,0.42961133,0.5
immrep23_149,3.769790782826021e-05,0.0941124930977821,0.000772357,0.07103728,0.018707573413848877,0.041452475,0.5187556,0.5
immrep23_150,0.001715283957310021,0.0461165904998779,0.0735265,0.0003305419,0.019876068457961082,0.011510356,0.7018037,0.0
immrep23_151,0.8138159513473511,0.0032119546085596,0.9708986,0.0939589,0.005338819697499275,0.24051602,0.88571906,0.5
immrep23_152,0.48401302099227905,0.0198607109487056,0.032903254,,0.0009727886645123363,0.008432703,0.90911376,0.0
immrep23_153,0.22970157861709595,0.0346562191843986,0.01195249,0.10401019,0.009538630954921246,0.15725811,0.41894406,0.5
immrep23_154,2.226594233434298e-07,0.0173633750528097,0.9995732,4.5045723e-05,0.0919741615653038,0.005343578,0.79251623,0.4
immrep23_155,0.02365874871611595,0.0254511572420597,0.03768581,0.00023779288,0.06178657338023186,0.0041160327,0.86533594,0.5
immrep23_156,0.23918941617012024,0.0748040601611137,0.0003851056,0.0010549418,0.04187358170747757,0.0140821785,0.5843321,0.2
immrep23_157,0.04863491281867027,0.0113205937668681,0.00053825974,0.00011671251,0.08671353757381439,0.0019832472,0.27464738,0.0
immrep23_158,0.0006855599349364638,0.2674494385719299,0.18024135,0.0003463289,0.00036453548818826675,8.161383e-05,0.59082174,0.5
immrep23_159,0.0002922372077591717,0.5648981928825378,0.49619415,0.21252444,0.00045049612526781857,0.00012828178,0.689145,0.2
immrep23_160,0.00020336976740509272,0.0029720440506935,0.6062039,0.07814828,0.000432451517554,0.016936017,0.089151256,0.5
immrep23_161,0.00022132034064270556,0.68415766954422,0.00024202466,0.0003051761,0.0004343840410001576,0.00030386524,0.6525553,0.5
immrep23_162,0.11459887027740479,0.0026497584767639,0.037516892,3.0791438e-05,0.0007547212881036103,0.004045967,0.62219167,0.5
immrep23_163,0.11492087692022324,0.0089712236076593,0.01596129,0.00018229576,0.00024771233438514173,0.0014285803,0.60504484,0.0
immrep23_164,0.04430626332759857,0.0330725014209747,0.58801806,0.058275074,0.030211206525564194,0.34244534,0.24107549,0.5
immrep23_165,0.006090549752116203,0.5286933183670044,0.017671913,0.0002562463,0.00026716728461906314,0.0001309992,0.75361514,0.5
immrep23_166,0.038527630269527435,0.0003294983471278,0.14759514,0.00025914024,0.07339440286159515,0.00042566826,0.65032434,0.4
immrep23_167,0.0008772265864536166,0.3361373841762543,0.00547719,0.28723624,0.0156805831938982,0.31989446,0.5650885,0.2
immrep23_168,2.2559245280717732e-06,0.2900753021240234,1.01164815e-05,0.12519374,0.031070208176970482,7.227708e-05,0.63163215,0.5
immrep23_169,0.013615673407912254,0.0562499240040779,0.0010890663,0.20449805,0.008259656839072704,0.40577808,0.0434341,0.4
immrep23_170,0.13998998701572418,0.0306445751339197,0.0005106628,0.10734955,0.002653580391779542,0.031021526,0.64171815,0.2
immrep23_171,3.4318227335461415e-06,0.8735052347183228,0.041862607,0.092289135,0.01371071394532919,0.12087276,0.2966179,0.5
immrep23_172,0.018295058980584145,0.5267826914787292,0.00018930435,0.001065186,0.01486241351813078,0.16701885,0.45871812,0.2
immrep23_173,0.0001675763342063874,0.0045969998463988,0.0010230243,0.080377355,0.01981312409043312,0.0584222,0.4704532,0.0
immrep23_174,0.006007603835314512,0.0516885817050933,0.05598113,0.15052536,0.01761370152235031,0.076674126,0.40784472,0.5
immrep23_175,0.021801143884658813,0.0118713472038507,0.09447163,0.25456196,0.040069665759801865,0.27186918,0.4179692,0.0
immrep23_176,0.0028536247555166483,0.1109068393707275,1.3485008e-05,0.111508824,0.041488517075777054,0.025968995,0.71120274,0.5
immrep23_177,0.00034593488089740276,0.2026958763599395,0.0481447,0.13421254,0.011782572604715824,0.0003540257,0.45467138,0.5
immrep23_178,0.0016590891173109412,0.484256386756897,0.8607696,0.00024913828,0.00018102617468684912,9.924345e-06,0.6729572,0.5
immrep23_179,0.011639700271189213,0.2602033913135528,5.2501713e-05,0.15879759,0.025094997137784958,0.006049796,0.35978886,0.5
immrep23_180,0.2919764518737793,0.0003830826608464,0.034786344,0.99815905,0.00034918851451948285,0.040565517,0.89996946,0.5
immrep23_181,0.40762507915496826,0.080923855304718,0.0009827614,0.27254468,0.013263155706226826,0.015159839,0.39335468,0.5
immrep23_182,0.23242980241775513,0.0041310521773993,0.106006,0.8417567,0.0009823256405070424,0.0015713591,0.8600862,0.5
immrep23_183,0.10531476885080338,0.0065628187730908,6.321927e-05,0.06420024,0.00432407995685935,0.110010296,0.752722,0.0
immrep23_184,0.03709154948592186,0.6149771213531494,0.0024890602,0.015617443,0.03169890120625496,0.0195422,0.4691248,0.5
immrep23_185,0.0036076423712074757,0.7072088718414307,0.9999349,0.99995077,0.06536154448986053,0.9297034,0.816677,0.2
immrep23_186,0.09741734713315964,0.6248665452003479,0.0022516549,0.31571338,0.022116471081972122,0.08927422,0.6372626,0.2
immrep23_187,0.2897110879421234,0.3874188661575317,0.99599767,0.26063663,0.011394851841032505,0.049852353,0.6501974,0.0
immrep23_188,0.14747285842895508,0.0139754097908735,0.0011539757,6.117786e-05,3.564040889614262e-05,0.015098361,0.7162484,0.0
immrep23_189,0.025863807648420334,0.081430085003376,0.0019634962,0.22053543,0.0005263358470983803,0.054185763,0.08290757,0.5
immrep23_190,0.17413228750228882,0.7658486366271973,0.77971166,0.09947744,0.00013286038301885128,0.2558274,0.70178115,0.5
immrep23_191,0.06671098619699478,0.0415556207299232,0.004613906,0.19067462,0.00022052203712519258,0.15433806,0.20375498,0.2
immrep23_192,0.00011852265015477315,0.0408965684473514,0.09182924,0.17605326,0.030410388484597206,0.014914368,0.33579093,0.0
immrep23_193,0.06621995568275452,0.4225009977817535,0.2509018,0.059759796,0.0013960865326225758,0.022817366,0.82780164,0.5
immrep23_194,0.024637987837195396,0.7491164803504944,0.0005853772,0.9961723,0.00010063057561637834,0.0022715004,0.49331766,0.2
immrep23_195,1.458500342721436e-08,0.3503503501415252,0.46416342,0.19782259,0.0032171371858567,0.02548579,0.16105442,0.5
immrep23_196,0.45798924565315247,0.2215386927127838,0.97418034,0.98077345,0.0011435404885560274,0.22912207,0.8921201,0.4
immrep23_197,0.19217213988304138,0.0028789939824491,9.026887e-06,0.39713463,0.0034655604977160692,0.58470184,0.90861785,0.0
immrep23_198,0.19074301421642303,0.7309352159500122,0.03516081,0.17917275,0.00014378388004843146,0.000118284195,0.44198284,0.5
immrep23_199,0.008582526817917824,0.3526811301708221,0.2113213,0.19967335,0.02283485233783722,9.3854396e-05,0.25127757,0.5
immrep23_200,0.0068954769521951675,0.7552881836891174,0.9912051,0.24694173,0.046080611646175385,0.044222564,0.22802326,0.5
immrep23_201,1.2918996617372613e-05,0.2127905935049057,0.9923545,2.2838487e-05,0.00033201879705302417,0.026993936,0.09002435,0.0
immrep23_202,7.064883538987488e-05,0.6289184093475342,0.05122298,0.33035108,0.027902720496058464,0.0036699413,0.6612747,0.0
immrep23_203,0.0015633590519428253,0.0960158482193946,0.06467071,0.038300883,1.5167560377449263e-05,7.7155964e-05,0.22672154,0.5
immrep23_204,0.048483651131391525,0.004759850911796,0.6622675,0.0001957767,0.0001902833755593747,0.0015748858,0.572633,0.5
immrep23_205,0.046519335359334946,0.0740706026554107,0.00020197034,0.2126509,0.020747143775224686,0.03119275,0.10941466,0.5
immrep23_206,0.010497537441551685,0.003402400529012,0.00025597215,0.08094429,0.00022443498892243952,0.046467528,0.10309967,0.0
immrep23_207,0.3356388211250305,0.0039230361580848,3.97526e-05,0.03279721,0.0031520368065685034,0.2539714,0.84481096,0.5
immrep23_208,0.15028943121433258,0.0496905110776424,9.6317286e-05,0.013114428,0.00033616283326409757,0.0019707135,0.6651042,0.0
immrep23_209,8.35755345178768e-05,0.3281948268413543,0.99997914,0.009300345,4.708479536930099e-05,0.08694304,0.6399081,0.5
immrep23_210,0.2068268060684204,0.5988221764564514,0.16374072,7.780346e-05,0.000305370194837451,0.00071058335,0.44746494,0.2
immrep23_211,0.00011979706323472783,0.0856469720602035,0.2731734,0.11134042,0.0158986896276474,0.022017557,0.2014326,0.2
immrep23_212,0.1385408341884613,0.00367201003246,2.8706434e-05,0.00034929762,0.07086877524852753,0.000278885,0.8883085,0.2
immrep23_213,0.007494400721043348,0.014955835416913,0.008409828,0.00018370674,0.0927586778998375,0.003523393,0.82201743,0.5
immrep23_214,1.540392986498773e-05,0.1279276460409164,0.5365422,0.12661104,0.01654536835849285,0.093651414,0.304065,0.6
immrep23_215,0.10922794044017792,0.0831627249717712,0.98967487,0.28024784,0.03228233382105827,0.021169132,0.20028406,0.5
immrep23_216,0.0595511868596077,0.0030004975851625,0.046036124,0.00022160076,0.1703723818063736,0.00023156141,0.12753889,0.0
